Brand	Model	Variant	Price	Image
Realme	Realme 9i	6 GB/128 GB	6240	/models/realme/Realme_9i.png
Realme	Realme 9i	4 GB/128 GB	5840	/models/realme/Realme_9i.png
Realme	Realme 8s 5G	6 GB/128 GB	8320	/models/realme/Realme_8s_5G.png
Realme	Realme 8s 5G	8 GB/128 GB	8920	/models/realme/Realme_8s_5G.png
Realme	Realme Narzo 50	4 GB/64 GB	5500	/models/realme/Realme_Narzo_50.png
Realme	Realme Narzo 50	6 GB/128 GB	5800	/models/realme/Realme_Narzo_50.png
Realme	Realme C35	4 GB/64 GB 	5110	/models/realme/Realme_C35.png
Realme	Realme C35	4 GB/128 GB	5360	/models/realme/Realme_C35.png
Realme	Realme C35	6 GB/128 GB	5890	/models/realme/Realme_C35.png
Realme	Realme GT Neo 2	8 GB/128 GB	10990	/models/realme/Realme_GT_Neo_2.png
Realme	Realme GT Neo 2	12 GB/256 GB	11350	/models/realme/Realme_GT_Neo_2.png
Realme	Realme GT Master Edition	6 GB/128 GB	9560	/models/realme/Realme_GT_Master_Edition.png
Realme	Realme GT Master Edition	8 GB/128 GB	10390	/models/realme/Realme_GT_Master_Edition.png
Realme	Realme GT Master Edition	8 GB/256 GB	10580	/models/realme/Realme_GT_Master_Edition.png
Realme	Realme GT 5G	8 GB/128 GB	10800	/models/realme/Realme_GT_5G.png
Realme	Realme GT 5G	12 GB/256 GB	11280	/models/realme/Realme_GT_5G.png
Realme	Realme 8i	4 GB/64 GB	5500	/models/realme/Realme_8i.png
Realme	Realme 8i	6 GB/128 GB	5860	/models/realme/Realme_8i.png
Realme	Realme 8 5G	4 GB/64 GB	7820	/models/realme/Realme_8_5G.png
Realme	Realme 8 5G	4 GB/128 GB	8090	/models/realme/Realme_8_5G.png
Realme	Realme 8 5G	8 GB/128 GB	8660	/models/realme/Realme_8_5G.png
Realme	Realme 8 Pro	6 GB/128 GB	7000	/models/realme/Realme_8_Pro.png
Realme	Realme 8 Pro	8 GB/128 GB	7300	/models/realme/Realme_8_Pro.png
Realme	Realme 8	4 GB/128 GB	6150	/models/realme/Realme_8.png
Realme	Realme 8	6 GB/128 GB	6440	/models/realme/Realme_8.png
Realme	Realme 8	8 GB/128 GB	6850	/models/realme/Realme_8.png
Realme	Realme 7i	64 GB	5050	/models/realme/Realme_7i.png
Realme	Realme 7i	128 GB	5360	/models/realme/Realme_7i.png
Realme	Realme 7	6 GB/64 GB	5710	/models/realme/Realme_7.png
Realme	Realme 7	8 GB/128 GB	6050	/models/realme/Realme_7.png
Realme	Realme 7 Pro	6 GB/128 GB	6750	/models/realme/Realme_7_Pro.png
Realme	Realme 7 Pro	8 GB/128 GB	7190	/models/realme/Realme_7_Pro.png
Realme	Realme Narzo 50i	2 GB/32 GB	3700	/models/realme/Realme_Narzo_50i.png
